Date;S&P500;MSFT;CSCO;INTC;IBM;ORCL;AAPL;HPQ;EMC;TXN;QCOM;AMAT;ADBE;MU;ADI;KLAC;LRCX;GLW;AKAM ;CDNS;SNPS;NTAP;LU;MSI;ARBA;VIGN;PSIX;INKT;AMZN;EBAY;CTXS
06/08/1995;532,35;5,2578125;2,5208359;7,1132813;22,34375;2,6388927;0,3833702;17,4375;2,921875;7,5;2,1484375;4,984375;7,0625;23,875;7,968754;1,79375;2,0249982;10,833322;;6,8055615;14,53125;;;141,45822;;;;;;;
06/09/1995;527,94;5,3046875;2,5416691;7,046875;22,28125;2,7222261;0,3883925;17,34375;2,953125;7,4140625;2,1132813;5,046875;7,21875;24,125;7,9062552;1,8312501;2,0583313;10,708323;;6,888895;14,625;;;141,16653;;;;;;;
06/12/1995;530,88;5,234375;2,5763912;6,9726563;22,5625;2,759263;0,3943914;17,21875;2,96875;7,375;2,015625;4,90625;7,140625;23,875;7,968754;1,80625;2,0083313;10,958322;;7,111118;14,75;;;141,16653;;;;;;;
06/13/1995;536,05;5,2421875;2,6736135;6,9375;22,9375;2,7685227;0,39285675;17,4375;3,078125;7,46875;2,046875;4,859375;7,28125;24,0625;7,937504;1,7687501;2,0333314;10,749989;;7,3333406;14,78125;;;142,33322;;;;;;;
06/14/1995;536,47;5,2382813;2,663197;7,03125;23,25;2,7685227;0,38950855;17,65625;3,109375;7,71875;2,046875;5,0625;7,28125;24,3125;8,000004;1,80625;2,1083314;10,999989;;7,2500067;14,65625;;;141,45822;;;;;;;
06/15/1995;537,12;5,3046875;2,690975;7,1953125;23,25;2,7685227;0,38950855;18,15625;3,078125;8,078125;2,15625;5,1875;7,46875;24,75;8,000004;1,86875;2,1916645;10,958322;;7,388896;14,9375;;;141,16653;;;;;;;
06/16/1995;539,83;5,4375;2,7152803;7,2578125;23,15625;2,7870417;0,39174068;18,875;3,078125;8,28125;2,125;5,0625;7,46875;25;7,968754;1,85;2,1666644;11,333322;;7,361118;15,0625;;;141,45822;;;;;;;
06/19/1995;545,22;5,6132813;2,756947;7,71875;23,4375;2,8611152;0,39620492;19,0625;3,171875;8,6796875;2,171875;5,1875;7,78125;26,5;8,250004;1,903125;2,233331;11,291655;;7,4722295;14,875;;;150,49985;;;;;;;
06/20/1995;544,98;5,7109375;2,784725;8,125;24,4375;2,888893;0,42299065;19,09375;3,171875;8,90625;2,1953125;5,328125;8,0625;28,875;8,468754;1,946875;2,2499979;11,291655;;7,6944513;14,953125;;;151,08319;;;;;;;
06/21/1995;543,98;5,65625;2,722225;7,9570313;24,28125;2,8796334;0,4408478;18,75;3,09375;8,625;2,0859375;5,234375;7,921875;27,375;8,218754;1,8875;2,2416644;11,208322;;7,4722295;14,90625;;;152,24985;;;;;;;
06/22/1995;551,07;5,7421875;2,8125026;8,171875;24,375;2,9722266;0,43861562;19,1875;3,171875;8,796875;2,1953125;5,4140625;8,1875;28,5;8,531254;1,93125;2,2499979;11,249989;;7,361118;15;;;156,0415;;;;;;;
06/23/1995;549,71;5,6953125;2,8819473;8,203125;24,65625;2,9074116;0,4352674;18,84375;3,140625;8,8046875;2,109375;5,4179688;7,65625;28,8125;8,687504;1,93125;2,2249978;11,083322;;7,416674;15,28125;;;156,9165;;;;;;;
06/26/1995;544,13;5,609375;2,829864;8,125;24,5625;2,8240783;0,42968714;18,5625;3,0625;8,65625;2,109375;5,3320313;7,375;28,5;8,343754;1,865625;2,1166646;10,999989;;7,0555625;15,21875;;;154,2915;;;;;;;
06/27/1995;542,43;5,4296875;2,7916694;7,828125;23,84375;2,7963;0,41406208;18,71875;3;8,546875;2,0234375;5,265625;7;27,4375;8,250004;1,84375;2,133331;10,999989;;6,8055615;15,015625;;;152,8332;;;;;;;
06/28/1995;544,73;5,4921875;2,7430582;7,890625;24,03125;2,7916706;0,41629422;18,53125;2,96875;8,296875;2,0703125;5,171875;7,0625;26,75;8,187504;1,875;2,0999982;10,708323;;6,694451;15,0625;;;149,91653;;;;;;;
06/29/1995;543,87;5,5859375;2,8402805;7,9765625;24,25;2,8611152;0,42187458;18,46875;3,09375;8,5546875;2,1328125;5,421875;7,296875;27,5625;8,500004;1,95;2,1666644;10,708323;;7,0555625;14,9375;;;154,5832;;;;;;;
06/30/1995;544,75;5,6484375;2,8090305;7,9140625;24;2,8611152;0,41462016;18,625;3,03125;8,3671875;2,1601563;5,4140625;7,25;27,5;8,500004;1,93125;2,133331;10,916656;;7,1944513;15,65625;;;156,62485;;;;;;;
07/03/1995;547,09;5,6835938;2,798614;7,9140625;24,40625;2,898152;0,4190844;18,75;3,046875;8,46875;2,140625;5,359375;7,28125;27,0625;8,437504;1,9250001;2,1166646;10,958322;;7,138896;15,5;;;159,83322;;;;;;;
07/05/1995;547,26;5,6679688;2,8941;7,96875;24,1875;2,8703747;0,41517815;19,03125;3,046875;8,421875;2,2265625;5,46875;7,375;26,3125;8,343754;1,9625;2,0958312;11,124989;;7,3055625;15,1875;;;160,99983;;;;;;;
07/06/1995;553,99;5,796875;2,958336;8,1796875;24,71875;2,916671;0,41964248;19,75;3,171875;8,5625;2,2265625;5,734375;7,359375;27,5;8,687504;2,0625;2,2249978;11,041656;;7,666674;15,8125;;;163,91655;;;;;;;
07/07/1995;556,37;5,9765625;3,0694473;8,53125;24,875;2,990745;0,43415135;19,96875;3,15625;8,8671875;2,34375;6,140625;7,28125;28,3125;8,937506;2,15625;2,3499975;11,083322;;7,833341;15,5625;;;164,49983;;;;;;;
07/10/1995;557,19;6,1796875;3,048614;8,783203;25,15625;3,0185227;0,43415135;20,21875;3,171875;9,046875;2,5;6,265625;7,15625;28,25;8,937506;2,16875;2,354164;10,958322;;7,861119;15,4375;;;163,62483;;;;;;;
07/11/1995;554,78;6,03125;2,9930584;8,609375;24,9375;2,888893;0,42075852;19,84375;3,234375;9,03125;2,3828125;6,15625;6,96875;27,875;9,093754;2,09375;2,2916644;11,083322;;7,8888965;15,125;;;164,49983;;;;;;;
07/12/1995;560,89;6,2421875;3,0590308;9,03125;25,40625;3,0277822;0,41964248;20,34375;3,375;9,5859375;2,4296875;6,265625;7,140625;30,375;9,406255;2,15;2,3916643;11,124989;;8,000008;16;;;176,45815;;;;;;;
07/13/1995;561;6,2578125;3,1666698;9,203125;25,9375;3,0185227;0,42522278;20,90625;3,390625;9,6015625;2,4453125;6,421875;7,3203125;30,6875;9,281254;2,125;2,3666642;11,124989;;7,9444523;16,25;;;175,58315;;;;;;;
07/14/1995;559,89;6,4765625;3,2152808;9,4375;25,96875;3,0231526;0,4352674;20,65625;3,375;9,6328125;2,4296875;6,3984375;7,46875;31,5;9,125006;2,15;2,3374975;11,124989;;7,916674;16;;;176,74982;;;;;;;
07/17/1995;562,72;6,8125;3,2013917;9,5546875;26,8125;3,129634;0,43749955;20,625;3,15625;9,796875;2,484375;6,46875;7,8125;31,6875;9,093754;2,1156251;2,3124976;11,083322;;8,000008;16,75;;;181,12482;;;;;;;
07/18/1995;558,46;6,3671875;3,0902808;9,15625;26,75;2,9722266;0,42968714;20,15625;2,9375;9,71875;2,3515625;6,3125;7,609375;30;8,781254;2,03125;2,295831;10,958322;;7,777785;16,375;;;176,16649;;;;;;;
07/19/1995;550,98;5,90625;2,8750026;8,15625;25,3125;2,8333373;0,40624958;19,46875;2,6875;9,265625;2,1953125;6,0859375;7,125;28,6875;8,062504;1,95;2,133331;10,791656;;7,1944513;15,375;;;170,04149;;;;;;;
07/20/1995;553,54;6,0078125;2,8506973;8,0625;26,03125;2,8425968;0,42020047;19,4375;2,828125;9,0625;2,2265625;6,078125;7,328125;28,375;8,468754;1,984375;2,133331;10,833322;;7,416674;15,125;;;170,91649;;;;;;;
07/21/1995;553,62;5,75;2,958336;7,8671875;25,90625;2,8472261;0,3906246;19,375;2,75;8,984375;2,609375;5,9375;7,515625;27,625;8,531254;2,0625;2,1083314;10,624989;;7,638896;14,5625;;;177,33315;;;;;;;
07/24/1995;556,63;5,8515625;3,0694473;8,40625;26,875;2,902782;0,4051335;19,59375;2,890625;9,5625;2,7734375;6,234375;7,71875;30;8,656254;2,196875;2,208331;10,749989;;7,8888965;14,53125;;;182,29147;;;;;;;
07/25/1995;561,1;6,0234375;3,1458364;8,625;27,09375;2,9814856;0,4084818;19,90625;2,921875;9,6953125;2,7109375;6,4453125;7,8125;30,3125;8,875004;2,25;2,233331;10,791656;;8,500008;14,6875;;;183,45813;;;;;;;
07/26/1995;561,61;6;3,2083364;8,515625;27,25;3,129634;0,4051335;20,15625;2,9375;9,7578125;2,7109375;6,7109375;7,9375;30,5625;9,062504;2,2953126;2,308331;10,708323;;8,194452;15,8125;;;184,33313;;;;;;;
07/27/1995;565,22;6,03125;3,2569475;8,59375;27,6875;3,2129672;0,41796833;20,3125;2,921875;9,921875;2,6953125;6,578125;8,171875;31,5;9,093754;2,1625001;2,3333309;10,666656;;8,22223;16,34375;;;184,04147;;;;;;;
07/28/1995;562,93;5,7890625;3,1145864;8,390625;27,65625;3,1203752;0,40624958;20,03125;2,890625;9,921875;2,6640625;6,3671875;7,78125;31,8125;8,906254;2,125;2,2999976;10,874989;;8,472231;16,375;;;181,70813;;;;;;;
07/31/1995;562,06;5,65625;3,0972252;8,125;27,21875;3,1018562;0,4017853;19,46875;2,859375;9,765625;2,671875;6,46875;7,71875;31,1875;9,031256;2,16875;2,2749977;10,666656;;8,388896;16,125;;;178,49982;;;;;;;
08/01/1995;559,64;5,59375;3,0416696;7,90625;27,40625;3,0092635;0,3883925;18,9375;2,578125;9,453125;2,6171875;6,171875;7,59375;30,125;8,781254;2,10625;2,2166643;10,416656;;8,361121;16,375;;;174,70815;;;;;;;
08/02/1995;558,8;5,5625;2,958336;7,6875;26,875;2,9351895;0,39620492;18,125;2,5;8,984375;2,5859375;5,984375;7,328125;28,875;8,531254;2,0625;2,1083314;10,458323;;8,388896;15,125;;;172,37485;;;;;;;
08/03/1995;558,75;5,6953125;2,9027805;7,765625;27,25;2,9120414;0,4017853;18,5625;2,46875;9,046875;2,7109375;5,78125;7,015625;29,25;8,218754;2,01875;2,1583312;10,3749895;;8,000008;14,875;;;174,41649;;;;;;;
08/04/1995;558,94;5,8671875;3,0138917;7,75;27,15625;2,990745;0,39508888;18,21875;2,609375;9,0390625;2,765625;6,015625;7,125;28,8125;8,406254;2,025;2,2416644;10,333323;;8,027784;15;;;175,29149;;;;;;;
08/07/1995;560,03;5,8515625;3,0902808;7,9375;27,21875;2,986115;0,38727644;18,21875;2,546875;9,15625;2,6953125;6,0625;7,15625;28,8125;8,375004;2,0125;2,2166643;10,583323;;8,083341;15,3125;;;175,29149;;;;;;;
08/08/1995;560,39;5,84375;3,0902808;8,09375;27,40625;2,9583375;0,3794639;18,53125;2,515625;9,2109375;2,734375;6,09375;7,40625;29,5625;8,281254;2,04375;2,258331;10,583323;;8,166675;15,5;;;177,33315;;;;;;;
08/09/1995;559,71;6,03125;3,1701417;8,265625;27,46875;3,037042;0,38504425;18,78125;2,5;9,390625;2,8671875;6,265625;7,3828125;31,5625;8,468754;2,0625;2,2624977;10,583323;;8,277785;15,6875;;;179,08315;;;;;;;
08/10/1995;557,45;5,8828125;3,236114;8,03125;27,28125;3,0555599;0,38169602;18,90625;2,484375;9,21875;2,9140625;6,265625;7,34375;31;8,968754;2;2,1166646;10,541656;;8,194452;14,6875;;;175,87482;;;;;;;
08/11/1995;555,11;6,03125;3,250003;8,265625;27,3125;3,0277822;0,38448623;19,03125;2,484375;9,34375;2,859375;6,359375;7,3125;31,4375;9,375004;2,16875;2,1624978;10,3749895;;8,22223;14,640625;;;179,08315;;;;;;;
08/14/1995;559,74;6,171875;3,2708366;8,296875;27,6875;3,1018562;0,38727644;19,71875;2,578125;9,6171875;3;6,53125;7,375;32,75;9,593755;2,20625;2,2166643;10,624989;;8,333343;14,875;;;181,99982;;;;;;;
08/15/1995;558,57;6,1484375;3,2638922;8,1875;28;3,0833378;0,39341483;19,46875;2,640625;9,9375;3,1328125;6,484375;7,40625;34,8125;9,687505;2,2093751;2,208331;10,4999895;;8,388896;15,5;;;181,99982;;;;;;;
08/16/1995;559,97;6,171875;3,4513922;8,34375;28,09375;3,166671;0,397321;20,625;2,734375;10,125;3,390625;7,390625;7,90625;36,125;9,687505;2,34375;2,2874975;10,624989;;8,305564;15,46875;;;182,87482;;;;;;;
08/17/1995;559,04;6,1953125;3,3819475;8,203125;28,40625;3,1990788;0,39843714;20,96875;2,71875;9,9375;3,2109375;7,265625;7,84375;35,4375;9,312508;2,2562501;2,2708309;10,541656;;8,250008;15,3125;;;180,24982;;;;;;;
08/18/1995;559,21;6,0703125;3,6727464;8,109375;27,84375;3,2037086;0,40066925;20,875;2,734375;9,9140625;3,25;7,078125;7,59375;35,5625;9,156254;2,1937501;2,1999977;10,666656;;8,333343;16,15625;;;179,37482;;;;;;;
08/21/1995;558,11;5,90625;3,5138922;7,53125;26,6875;3,134264;0,3939728;20;2,65625;9,21875;2,9609375;6,5625;7,3125;34;8,875004;2,1000001;2,1374977;10,666656;;8,194452;15,1875;;;172,66649;;;;;;;
08/22/1995;559,52;6,2070313;3,6666703;7,78125;26,90625;3,166671;0,39955318;20,15625;2,703125;9,5625;2,9882813;6,9296875;7,640625;36,1875;8,687504;2,14375;2,1749978;10,708323;;8,194452;15,4375;;;176,16649;;;;;;;
08/23/1995;557,14;6,1171875;3,680559;7,796875;26,65625;3,1759305;0,40624958;20,25;2,71875;9,6875;3,1171875;7,046875;7,78125;37;8,750004;2,175;2,208331;10,666656;;8,055563;15,46875;;;175,58315;;;;;;;
08/24/1995;557,46;6,0078125;3,694448;7,6289063;26,21875;3,1481524;0,4084818;20,28125;2,703125;9,5;3,0859375;6,90625;7,703125;36,9375;8,843756;2,1515625;2,1499977;10,749989;;7,916674;15,125;;;174,70815;;;;;;;
08/25/1995;560,1;5,8984375;3,5625033;7,546875;25,96875;3,166671;0,39955318;19,71875;2,625;9,3125;3,1328125;6,71875;7,359375;36,375;8,718754;2,15625;2,1166646;10,791656;;7,9722295;15,1875;;;169,74985;;;;;;;
08/28/1995;559,05;5,6289063;3,4791698;7,328125;25,40625;3,069449;0,38392818;19,3125;2,546875;8,859375;3,046875;6,609375;6,9375;35,8125;8,562504;2,04375;2,049998;10,874989;;7,9444523;14,625;;;165,37483;;;;;;;
08/29/1995;560;5,7421875;3,493059;7,359375;25,59375;3,0092635;0,38504425;19,25;2,53125;9;2,953125;6,546875;6,78125;35,9375;8,437504;2,03125;2,0249982;10,874989;;7,7222295;14,5625;;;170,04149;;;;;;;
08/30/1995;560,92;5,828125;3,569448;7,546875;25,40625;2,9537082;0,38727644;19,53125;2,53125;9,25;3,1015625;6,4375;6,203125;36,625;8,656254;2,0625;1,9916645;10,916656;;7,8888965;14,625;;;169,74985;;;;;;;
08/31/1995;561,88;5,78125;3,6458366;7,671875;25,84375;2,9722266;0,38392818;20;2,5625;9,328125;3,046875;6,5;6,375;38,4375;8,656254;2,1375;2,0083313;10,874989;;8,055563;14,5;;;174,12482;;;;;;;
09/01/1995;563,84;5,609375;3,631948;7,609375;25,6875;2,9074116;0,3833702;19,59375;2,53125;9,0625;3,1171875;6,53125;6,2265625;38,1875;8,468754;2,0875;1,9979146;10,708323;;8,027784;14,3125;;;173,83315;;;;;;;
09/05/1995;569,17;5,9375;3,7847257;7,9609375;25,28125;3,2777824;0,3883925;20,78125;2,546875;9,59375;3,2890625;6,890625;6,375;40,6875;9,156254;2,15625;2,0583313;10,791656;;8,250008;14,375;;;181,41647;;;;;;;
09/06/1995;570,17;5,84375;3,8611147;7,8125;25,1875;3,2222266;0,3906246;20,75;2,59375;9,828125;3,34375;6,953125;6,5;43,625;9,187504;2,2015626;2,1124978;10,458323;;8,333343;15,375;;;181,99982;;;;;;;
09/07/1995;570,29;5,9140625;3,9027815;8,125;24,84375;3,250005;0,39955318;20,8125;2,546875;9,671875;3,2109375;6,78125;6,375;43,8125;9,156254;2,190625;2,1499977;10,0416565;;8,694452;15,625;;;182,87482;;;;;;;
09/08/1995;572,68;5,96875;3,9097261;8,203125;24,71875;3,250005;0,39955318;21;2,5;9,84375;3,15625;6,828125;6,25;44,9375;9,218756;2,1875;2,195831;9,7916565;;8,750009;16;;;185,79147;;;;;;;
09/11/1995;573,91;6,1015625;3,9861147;8,203125;24,09375;3,3518565;0,39508888;21,34375;2,484375;10;3,171875;7,015625;6,125;47,1875;9,343755;2,3187501;2,1583312;9,8333235;;8,805564;16,375;;;184,91647;;;;;;;
09/12/1995;576,51;6,015625;3,9652815;8,109375;24,375;3,3240788;0,3833702;20,90625;2,40625;9,640625;3,125;6,8125;6,171875;46,0625;9,312508;2,3187501;2,074998;9,9166565;;8,916676;16,25;;;182,87482;;;;;;;
09/13/1995;578,77;6,0078125;3,9722261;8,109375;23,65625;3,4074123;0,37834784;21,3125;2,4375;9,828125;3,1015625;6,8203125;6,265625;46,5625;8,968754;2,275;2,0333314;9,7499895;;8,805564;16,125;;;186,3748;;;;;;;
09/14/1995;583,61;5,9296875;4,006948;7,9609375;23,34375;3,3240788;0,3571425;21,125;2,40625;9,671875;3,09375;6,578125;6;44,8125;8,875004;2,21875;2,0208313;9,7499895;;8,86112;16;;;186,66647;;;;;;;
09/15/1995;583,35;5,8398438;3,8472257;7,765625;23,0625;2,7870417;0,32031214;20,125;2,328125;9,453125;2,9765625;6,28125;6,109375;43;8,562504;2,2375;1,9416647;10,0416565;;8,888897;15,375;;;183,74982;;;;;;;
09/18/1995;582,77;5,75;3,7986147;7,859375;23,53125;2,9444487;0,32756662;20,34375;2,25;9,71875;3,0859375;6,3125;6,34375;44,25;8,531254;2,3453126;1,9666647;9,9999895;;9,111121;15,3125;;;190,7498;;;;;;;
09/19/1995;584,2;5,8320313;4,006948;7,8359375;24,1875;2,9722266;0,32812464;20,9375;2,3125;10,28125;3,1328125;6,46875;6,75;45;9,062504;2,35625;2,0666645;9,8749895;;9,166676;15,09375;;;189,58313;;;;;;;
09/20/1995;586,77;5,8203125;4,006948;7,8359375;23,9375;2,9490783;0,32700858;20,96875;2,390625;10,15625;3,046875;6,5390625;6,75;43,8125;9,187504;2,328125;2,074998;9,6666565;;8,944452;15;;;187,83313;;;;;;;
09/21/1995;583;5,6640625;3,9236147;7,642578;23,59375;2,8796334;0,3303568;20,8125;2,359375;10,03125;2,9609375;6,375;6,515625;42,8125;9,125006;2,2875001;2,0583313;9,5833235;;8,833342;16,375;;;183,16647;;;;;;;
09/22/1995;581,73;5,609375;3,951393;7,5625;23,46875;2,916671;0,33091486;20,71875;2,328125;9,96875;2,9375;6,265625;6,53125;42,875;9,062504;2,24375;2,083331;9,49999;;8,750009;15,6875;;;183,74982;;;;;;;
09/25/1995;581,81;5,6396484;3,8923647;7,5;23,1875;2,898152;0,3349606;20,90625;2,28125;9,828125;2,875;6,3046875;6,46875;41;8,812504;2,175;2,083331;9,5416565;;8,666675;16,25;;;181,41647;;;;;;;
09/26/1995;581,41;5,515625;3,8680592;7,46875;23,21875;2,8425968;0,3337051;21,0625;2,28125;9,890625;2,6875;6,1953125;6,4375;39,375;8,687504;2,1625001;2,0916646;9,6249895;;8,694452;15,1875;;;179,66647;;;;;;;
09/27/1995;581,04;5,5390625;3,7777815;7,4140625;23,59375;2,8148189;0,32366043;20,6875;2,265625;9,84375;2,6171875;6,171875;6,375;39,25;8,875004;2,01875;2,0083313;9,5833235;;8,694452;15,75;;;178,20815;;;;;;;
09/28/1995;585,87;5,71875;3,9375038;7,734375;23,46875;2,9074116;0,33705324;21,40625;2,296875;10,25;2,796875;6,5390625;6,578125;41,3125;9,062504;2,096875;2,049998;9,4166565;;9,166676;16,25;;;181,41647;;;;;;;
09/29/1995;584,41;5,65625;3,833337;7,515625;23,625;2,8425968;0,33258894;20,84375;2,265625;9,984375;2,8671875;6,390625;6,46875;39,6875;8,656254;2,0062501;1,9916645;9,5416565;;8,722231;15,375;;;178,20815;;;;;;;
10/02/1995;581,72;5,515625;3,6666703;7,390625;23,375;2,789356;0,33593717;20,625;2,265625;9,84375;2,6640625;6,265625;6,46875;38,5625;8,750004;1,9125;1,9416647;9,3333235;;8,722231;14,8125;;;178,20815;;;;;;;
10/03/1995;582,34;5,5546875;3,7777815;7,4765625;23,71875;2,8611152;0,33593717;20,75;2,171875;9,796875;2,7421875;6,109375;6,53125;37,75;8,718754;1,91875;1,8416647;9,24999;;8,666675;15,25;;;174,70815;;;;;;;
10/04/1995;581,47;5,3828125;3,7048647;7,3359375;23,4375;2,8148189;0,32477647;20,21875;2,109375;9,1875;2,625;5,8046875;6,34375;35,5625;8,250004;1,8625001;1,7854149;9,2083235;;8,22223;14,625;;;167,99988;;;;;;;
10/05/1995;582,63;5,46875;3,8750038;7,609375;23,625;2,851856;0,32589254;20,65625;2,15625;9,359375;2,5;5,953125;6,53125;37,25;8,625004;1,9875001;1,8083315;8,74999;;8,944452;15,375;;;167,70819;;;;;;;
10/06/1995;582,49;5,3671875;3,725698;7,75;23,53125;2,7963;0,31863812;20,21875;2,109375;9,359375;2,53125;5,859375;6,34375;35,3125;8,781254;1,9718751;1,8874981;8,958324;;8,944452;14,625;;;160,4165;;;;;;;
10/09/1995;578,37;5,1953125;3,5798645;7,515625;23;2,7314854;0,3108256;19,5625;2,09375;8,796875;2,3359375;5,671875;6,109375;32,5;7,9062552;1,9125;1,8666648;8,791657;;8,527786;12,875;;;160,99983;;;;;;;
10/10/1995;577,52;5,234375;3,6111147;7,703125;22,6875;2,7407446;0,30970952;19,59375;1,71875;8,96875;2,53125;5,7265625;5,6875;33,8125;8,250004;1,85;1,8666648;8,87499;;8,416675;14,25;;;149,33319;;;;;;;
10/11/1995;579,46;5,4140625;3,7916703;7,859375;23,125;2,851856;0,3113836;19,9375;1,765625;9,15625;2,5;5,953125;5,84375;33,875;8,500004;1,975;1,9166647;8,791657;;8,694452;14,625;;;150,20819;;;;;;;
10/12/1995;583,1;5,4765625;3,9479206;7,96875;23,25;2,9490783;0,31528983;20,71875;1,859375;9,265625;2,53125;6,15625;6,328125;34,8125;8,625004;1,95;2,0166645;8,74999;;9,166676;14,5625;;;149,33319;;;;;;;
10/13/1995;584,5;5,390625;3,9166706;7,84375;23,125;2,9259303;0,32142824;20,875;1,765625;9,046875;2,53125;5,9375;6,15625;33,0625;8,718754;1,9875001;1,9083313;8,624991;;9,305564;14,125;;;147,58319;;;;;;;
10/16/1995;583,03;5,421875;3,8472257;7,890625;23,5;2,9629672;0,3225443;21,59375;1,75;8,8125;2,4140625;5,953125;5,96875;33,5;8,500004;1,91875;1,8999981;8,499991;;9,166676;14,6875;;;150,20819;;;;;;;
10/17/1995;586,78;5,6953125;4,069448;8,1875;24,21875;3,0231526;0,32700858;22,5625;1,765625;9,203125;2,546875;6,34375;6,28125;36,25;9,000004;2,15;2,0416646;8,791657;;9,722232;15,625;;;156,62485;;;;;;;
10/18/1995;587,44;5,9765625;4,2083373;8,46875;24,09375;3,1851895;0,3337051;23;1,71875;9,359375;2,515625;6,28125;6,5;36,375;8,968754;2,125;2,0583313;8,87499;;11,194456;16,25;;;157,49985;;;;;;;
10/19/1995;590,65;6,046875;4,291671;8,5;24,5625;3,2777824;0,31026754;23,1875;1,75;9,15625;2,3984375;6,21875;6,59375;36,4375;8,875004;2,15625;2,0166645;9,24999;;11,111122;15,625;;;151,6665;;;;;;;
10/20/1995;587,46;5,96875;4,24306;8,390625;23,84375;3,1574118;0,3136158;22,1875;1,703125;8,71875;2,328125;5,953125;6,546875;34,6875;8,718754;2,0125;1,9333314;8,99999;;11,166677;16,125;;;150,20819;;;;;;;
10/23/1995;585,06;6,0234375;4,187504;8,4375;24,75;3,166671;0,3136158;22,875;1,71875;8,90625;2,4921875;6,125;6,5;36,8125;9,031256;2,0875;2,0166645;8,958324;;11,6389;16,75;;;152,5415;;;;;;;
10/24/1995;586,54;6,09375;4,187504;8,484375;24,5;3,2222266;0,3136158;22,8125;1,703125;8,765625;2,4375;6,03125;6,84375;35,625;8,687504;2,0875;1,9416647;9,2083235;;11,222233;18,34375;;;152,8332;;;;;;;
10/25/1995;582,47;5,9921875;4,131948;8,3125;24,03125;3,1851895;0,31026754;22,4375;1,75;8,421875;2,421875;5,8125;7,0625;34,1875;8,593754;1,9875001;1,8666648;9,166657;;11,277789;17,5;;;149,62485;;;;;;;
10/26/1995;576,72;6,125;4,1493096;8,3046875;23,96875;3,1388934;0,3113836;22,90625;1,84375;8,34375;2,3984375;5,84375;6,71875;35,125;8,687504;2,0125;1,9499979;9,12499;;11,194456;17;;;151,08319;;;;;;;
10/27/1995;579,7;6,25;4,24306;8,484375;24,125;3,2037086;0,31026754;23,09375;1,921875;8,421875;2,53125;6,125;6,78125;34,8125;8,656254;2,1125;2,0333314;8,916657;;11,111122;17,3125;;;153,7082;;;;;;;
10/30/1995;583,25;6,421875;4,43056;8,71875;24,5625;3,2685232;0,31473184;24;1,9375;8,765625;2,515625;6,375;7,28125;36,25;9,343755;2,15;2,0916646;8,87499;;10,944454;17,875;;;152,5415;;;;;;;
10/31/1995;581,5;6,25;4,30556;8,734375;24,3125;3,2314863;0,3242184;23,15625;1,9375;8,5625;2,40625;6,265625;7,125;35,25;9,031256;2,1375;2,0291646;8,708324;;10,750005;18,75;;;153,4165;;;;;;;
11/01/1995;584,22;6,1484375;4,458338;8,859375;24,21875;3,2685232;0,32700858;23,25;1,953125;8,28125;2,5390625;6,171875;7,140625;34;8,843756;2,05;2,0458312;8,583324;;12,083339;17,75;;;151,6665;;;;;;;
11/02/1995;589,72;6,25;4,513893;9,109375;24,90625;3,398153;0,32700858;23,59375;2,0625;8,1875;2,5546875;6,578125;7,59375;33,75;9,125006;2,15;2,1666644;8,74999;;12,166673;17,9375;;;156,9165;;;;;;;
11/03/1995;590,57;6,21875;4,6805606;9,0625;25,375;3,4259307;0,32589254;23,46875;2,3125;8,1875;2,6875;6,921875;7,96875;34,125;9,625005;2,3375;2,2666643;8,708324;;12,000006;17,625;;;159,5415;;;;;;;
11/06/1995;588,46;6,0859375;4,6493106;8,8515625;25,125;3,3425972;0,34040144;22,8125;2,28125;7,8125;2,8828125;6,734375;7,78125;32,25;9,562504;2,2125;2,1666644;8,958324;;11,833339;17,125;;;155,4582;;;;;;;
11/07/1995;586,32;5,8125;4,6319485;8,296875;24,6875;3,2685232;0,35379428;21,96875;2,328125;7,609375;2,8125;6,09375;7,609375;30,5625;8,750004;2,025;1,8666648;8,99999;;12,208339;16,8125;;;154,5832;;;;;;;
11/08/1995;591,71;5,953125;4,6666713;8,2421875;24,4375;3,3148196;0,34709787;22,09375;2,296875;7,40625;2,890625;5,96875;7,5625;31;8,500004;2,0062501;1,8249981;8,958324;;12,166673;16,625;;;151,08319;;;;;;;
11/09/1995;593,26;6,1875;4,8125043;8,625;24,59375;3,4907455;0,35156214;23,34375;2,234375;7,921875;2,9296875;6,5;7,703125;32,5;9,125006;2,0687501;1,9249979;8,833324;;12,208339;18;;;157,7915;;;;;;;
